Day,Month,Year,site_name,Zone,station,species,inflorescences,observer
1,jul,2022,Donner Pass,1Tracks,rail turnoff,Sidalcea glaucescens,29,TC
1,jul,2022,Donner Pass,1Tracks,rail turnoff,Lupinus sp,58,TC
1,jul,2022,Donner Pass,1Tracks,rail turnoff2,Matricaria discoidea,3125,TC
1,jul,2022,Donner Pass,1Tracks,rail turnoff2,Lupinus sp,32,TC
1,jul,2022,Donner Pass,1Tracks,rail turnoff2,Capsella bursa-pastoris,137,TC
1,jul,2022,Donner Pass,1Tracks,rail turnoff2,Achillea millefolium,17,TC
1,jul,2022,Donner Pass,1Tracks,rail turnoff2,Angelica breweri,2,TC
1,jul,2022,Donner Pass,1Tracks,rail turnoff2,Sanguisorba minor,67,TC
1,jul,2022,Donner Pass,1Tracks,rail turnoff2,Phacelia hastata,10,TC
1,jul,2022,Donner Pass,1Tracks,rail turnoff2,Polygonaceae sp,12,TC
1,jul,2022,Donner Pass,3Bridge,snowshed,Penstemon heterodoxus,6,TC
1,jul,2022,Donner Pass,3Bridge,snowshed,Spiraea splendens,36,TC
1,jul,2022,Donner Pass,3Bridge,snowshed,Eriogonum umbellatum,179,TC
1,jul,2022,Donner Pass,3Bridge,snowshed,Drymocallis glandulosa,20,TC
1,jul,2022,Donner Pass,3Bridge,snowshed,Penstemon newberryi,2,TC
1,jul,2022,Donner Pass,3Bridge,snowshed,Erythranthe breweri,17,TC
1,jul,2022,Donner Pass,3Bridge,snowshed,Boraginaceae sp,49,TC
1,jul,2022,Donner Pass,3Bridge,snowshed,Collinsia torreyi,57,TC
4,jul,2022,Castle Peak,1LowForest,logs,Sidalcea glaucescens,108,TC
4,jul,2022,Castle Peak,1LowForest,logs,Phacelia hastata,226,TC
4,jul,2022,Castle Peak,1LowForest,logs,Erigeron glacialis,7,TC
4,jul,2022,Castle Peak,1LowForest,logs,Valeriana californica,19,TC
4,jul,2022,Castle Peak,1LowForest,logs,Drymocallis glandulosa,3,TC
4,jul,2022,Castle Peak,1LowForest,logs,Collinsia torreyi,29,TC
4,jul,2022,Castle Peak,1LowForest,skeeters,Delphinium sp,78,TC
4,jul,2022,Castle Peak,1LowForest,skeeters,Hackelia sp,226,TC
4,jul,2022,Castle Peak,1LowForest,skeeters,Erysimum capitatum,29,TC
4,jul,2022,Castle Peak,1LowForest,skeeters,Calyptridium monospermum,68,TC
4,jul,2022,Castle Peak,1LowForest,skeeters,Hydrophyllum occidentale,22,TC
4,jul,2022,Castle Peak,1LowForest,skeeters,Apiaceae sp,21,TC
4,jul,2022,Castle Peak,1LowForest,skeeters,Sidalcea glaucescens,6,TC
4,jul,2022,Castle Peak,2CastleAscent,trail split ,Lupinus sp,18,TC
4,jul,2022,Castle Peak,2CastleAscent,trail split ,Phacelia hastata,3,TC
4,jul,2022,Castle Peak,2CastleAscent,trail split ,Sanicula tuberosa,25,TC
4,jul,2022,Castle Peak,2CastleAscent,trail split ,Phlox diffusa,12,TC
4,jul,2022,Castle Peak,2CastleAscent,trail split ,Allium campanulatum,96,TC
4,jul,2022,Castle Peak,2CastleAscent,onion!,Sanicula tuberosa,16,TC
4,jul,2022,Castle Peak,2CastleAscent,onion!,Wyethia mollis,10,TC
4,jul,2022,Castle Peak,2CastleAscent,onion!,Penstemon speciosus,38,TC
4,jul,2022,Castle Peak,2CastleAscent,onion!,Fabaceae sp,69,TC
4,jul,2022,Castle Peak,2CastleAscent,onion!,Hydrophyllum occidentale,13,TC
4,jul,2022,Castle Peak,2CastleAscent,onion!,Calochortus leichtlinii,1,TC
4,jul,2022,Castle Peak,2CastleAscent,onion!,Hackelia sp,5,TC
4,jul,2022,Castle Peak,2CastleAscent,onion!,Collinsia torreyi,127,TC
4,jul,2022,Castle Peak,2CastleAscent,onion!,Asteraceae sp,1,TC
4,jul,2022,Castle Peak,2CastleAscent,buckwheat,Eremogone kingii,188,TC
4,jul,2022,Castle Peak,2CastleAscent,buckwheat,Eriogonum nudum,28,TC
4,jul,2022,Castle Peak,2CastleAscent,buckwheat,Calochortus leichtlinii,3,TC
4,jul,2022,Castle Peak,2CastleAscent,buckwheat,Sanicula tuberosa,12,TC
4,jul,2022,Castle Peak,2CastleAscent,buckwheat,Wyethia mollis,10,TC
4,jul,2022,Castle Peak,2CastleAscent,buckwheat,Eriogonum umbellatum,95,TC
4,jul,2022,Castle Peak,2CastleAscent,buckwheat,Allium campanulatum,16,TC
4,jul,2022,Castle Peak,2CastleAscent,buckwheat,Allium sp,9,TC
4,jul,2022,Castle Peak,2CastleAscent,buckwheat,Asteraceae sp,4,TC
4,jul,2022,Castle Peak,2CastleAscent,valeria,Valeriana californica,55,TC
4,jul,2022,Castle Peak,2CastleAscent,valeria,Erysimum capitatum,10,TC
4,jul,2022,Castle Peak,2CastleAscent,valeria,Lupinus sp,37,TC
4,jul,2022,Castle Peak,2CastleAscent,valeria,Phlox diffusa,6,TC
4,jul,2022,Castle Peak,2CastleAscent,valeria,Eriogonum umbellatum,19,TC
4,jul,2022,Castle Peak,2CastleAscent,valeria,Wyethia mollis,1,TC
4,jul,2022,Castle Peak,2CastleAscent,valeria,Phacelia hastata,35,TC
4,jul,2022,Castle Peak,2CastleAscent,valeria,Eremogone kingii,99,TC
4,jul,2022,Castle Peak,2CastleAscent,valeria,Ipomopsis aggregata,2,TC
4,jul,2022,Castle Peak,3Ridge,pine alpine,Anemone sp,11,TC
4,jul,2022,Castle Peak,3Ridge,pine alpine,Sanicula tuberosa,40,TC
4,jul,2022,Castle Peak,3Ridge,pine alpine,Phlox diffusa,87,TC
4,jul,2022,Castle Peak,3Ridge,pine alpine,Eremogone kingii,88,TC
4,jul,2022,Castle Peak,3Ridge,pine alpine,Valeriana californica,11,TC
4,jul,2022,Castle Peak,5HighForest,elder,Hackelia sp,437,TC
4,jul,2022,Castle Peak,5HighForest,elder,Sambucus sp,87,TC
4,jul,2022,Castle Peak,5HighForest,elder,Koenigia davisiae,53,TC
4,jul,2022,Castle Peak,5HighForest,elder,Calyptridium monospermum,154,TC
4,jul,2022,Castle Peak,1LowForest,swamp,Primula hendersonii,39,TC
4,jul,2022,Castle Peak,1LowForest,swamp,Bacopa sp,26,TC
4,jul,2022,Castle Peak,1LowForest,swamp,Erythranthe primuloides,57,TC
4,jul,2022,Castle Peak,1LowForest,swamp,Hypericum anagalloides,93,TC
4,jul,2022,Castle Peak,1LowForest,swamp,Epilobium sp,39,TC
4,jul,2022,Castle Peak,1LowForest,swamp,Veronica serpyllifolia,27,TC
4,jul,2022,Castle Peak,1LowForest,swamp,Trifolium longipes,168,TC
6,jul,2022,Washington,2Serp,ditch,Heterotheca villosa,2,MF
6,jul,2022,Washington,2Serp,stump,Monardella villosa,104,MF
6,jul,2022,Washington,2Serp,yerba,Monardella villosa,69,MF
6,jul,2022,Washington,1Valley,pipe,Centaurea solstitialis,36,MF
6,jul,2022,Washington,1Valley,pipe,Acmispon americanus,2,MF
6,jul,2022,Washington,1Valley,pipe,Plantago lanceolata,27,MF
6,jul,2022,Washington,1Valley,pipe,Heterotheca villosa,27,MF
6,jul,2022,Washington,1Valley,pipe,Daucus carota,9,MF
6,jul,2022,Washington,1Valley,lathyrus rock,Lathyrus latifolius,340,MF
6,jul,2022,Washington,1Valley,lathyrus rock,Melilotus alba,32,MF
6,jul,2022,Washington,1Valley,lathyrus rock,Hypericum perforatum,29,MF
6,jul,2022,Washington,1Valley,high rock,Hypericum perforatum,30,MF
6,jul,2022,Sierra Valley,1Road,stream,Erythranthe guttata,102,TC
6,jul,2022,Sierra Valley,1Road,stream,Achillea millefolium,33,TC
6,jul,2022,Sierra Valley,1Road,stream,Trifolium hybridum,268,TC
6,jul,2022,Sierra Valley,1Road,stream,Vicia villosa,3,TC
6,jul,2022,Sierra Valley,1Road,stream,Potentilla sp,28,TC
6,jul,2022,Sierra Valley,1Road,stream,Penstemon rydbergii,24,TC
6,jul,2022,Sierra Valley,1Road,bittern,Linum lewisii,2,TC
6,jul,2022,Sierra Valley,1Road,bittern,Erodium cicutarium,20,TC
6,jul,2022,Sierra Valley,1Road,bittern,Collomia grandiflora,5,TC
6,jul,2022,Sierra Valley,1Road,bittern,Convolvulus arvensis,25,TC
6,jul,2022,Sierra Valley,1Road,turnout,Sisymbrium altissimum,79,TC
6,jul,2022,Sierra Valley,1Road,turnout,Erodium cicutarium,2,TC
6,jul,2022,Sierra Valley,1Road,alfalfaTurn2,NA,0,TC
6,jul,2022,Sierra Valley,1Road,alfalfaTurn,Medicago sativa,780,TC
6,jul,2022,Sierra Valley,1Road,sign,Vicia villosa,557,TC
6,jul,2022,Sierra Valley,1Road,sign,Lepidium campestre,39,TC
6,jul,2022,Sierra Valley,1Road,sign,Erodium cicutarium,10,TC
6,jul,2022,Sierra Valley,1Road,sign,Rumex sp,23,TC
6,jul,2022,Sierra Valley,1Road,niceLadyHouse,Sisymbrium altissimum,57,TC
6,jul,2022,Sierra Valley,1Road,niceLadyHouse,Lupinus sp,51,TC
6,jul,2022,Sierra Valley,1Road,niceLadyHouse,Asteraceae sp,1,TC
6,jul,2022,Sierra Valley,2Lava,fenceline,NA,0,TC
6,jul,2022,Sierra Valley,2Lava,cement,Ivesia gordonii,596,TC
6,jul,2022,Sierra Valley,2Lava,cement,Sisymbrium altissimum,2,TC
6,jul,2022,Sierra Valley,2Lava,mulesEars,Wyethia mollis,55,TC
6,jul,2022,Sierra Valley,2Lava,mulesEars,Carduus nutans,20,TC
6,jul,2022,Sierra Valley,2Lava,tree,Erodium cicutarium,1,TC
9,jul,2022,Lang Crossing,1Meadow,post2trail,Potentilla gracilis,381,TC
9,jul,2022,Lang Crossing,1Meadow,post2trail,Achillea millefolium,254,TC
9,jul,2022,Lang Crossing,1Meadow,MeadowStump,Agastache urticifolia,124,TC
9,jul,2022,Lang Crossing,1Meadow,MeadowStump,Tragopogon dubius,3,TC
9,jul,2022,Lang Crossing,1Meadow,MeadowStump,Potentilla gracilis,3,TC
9,jul,2022,Lang Crossing,1Meadow,MeadowStump,Erodium cicutarium,24,TC
9,jul,2022,Lang Crossing,1Meadow,MeadowStump,Collomia grandiflora,90,TC
9,jul,2022,Lang Crossing,1Meadow,MeadowStump,Lepidium campestre,2,TC
9,jul,2022,Lang Crossing,1Meadow,MeadowStump,Asteraceae sp,40,TC
9,jul,2022,Lang Crossing,1Meadow,MeadowStump,Rumex acetosella,62,TC
9,jul,2022,Lang Crossing,1Meadow,stump2rock,Agastache urticifolia,134,TC
9,jul,2022,Lang Crossing,1Meadow,stump2rock,Rumex acetosella,41,TC
9,jul,2022,Lang Crossing,1Meadow,stump2rock,Lathyrus vestitus,12,TC
9,jul,2022,Lang Crossing,1Meadow,stump2rock,Achillea millefolium,8,TC
9,jul,2022,Lang Crossing,1Meadow,stump2rock,Lepidium campestre,9,TC
9,jul,2022,Lang Crossing,1Meadow,stump2rock,Dicentra nevadensis,2,TC
9,jul,2022,Lang Crossing,1Meadow,serp1,Eriogonum nudum,44,TC
9,jul,2022,Lang Crossing,1Meadow,serp1,Eriogonum umbellatum,79,TC
9,jul,2022,Lang Crossing,1Meadow,serp1,Calyptridium monospermum,7,TC
9,jul,2022,Lang Crossing,1Meadow,serp1,Penstemon heterophyllus ,115,TC
9,jul,2022,Lang Crossing,1Meadow,serp1,Rumex acetosella,98,TC
9,jul,2022,Lang Crossing,1Meadow,serp1,Phacelia sp,71,TC
9,jul,2022,Lang Crossing,1Meadow,PinkBush,Spiraea splendens,199,TC
9,jul,2022,Lang Crossing,1Meadow,PinkBush,Potentilla gracilis,16,TC
9,jul,2022,Lang Crossing,1Meadow,PinkBush,Ranunculus uncinatus,29,TC
9,jul,2022,Lang Crossing,1Meadow,PinkBush,Erythranthe guttata,117,TC
9,jul,2022,Lang Crossing,1Meadow,PinkBush,Achillea millefolium,74,TC
9,jul,2022,Lang Crossing,2Forest,PGEstump,Lupinus sp,22,TC
9,jul,2022,Lang Crossing,2Forest,PGEstump,Rumex acetosella,69,TC
9,jul,2022,Lang Crossing,2Forest,PGEstump,Apocynum androsaemifolium,51,TC
9,jul,2022,Lang Crossing,2Forest,PGEstump,Eriogonum nudum,90,TC
9,jul,2022,Lang Crossing,2Forest,PGEstump,Asteraceae sp,42,TC
9,jul,2022,Lang Crossing,2Forest,PGEstump,Gayophytum sp,5,TC
9,jul,2022,Lang Crossing,3Chap,Roadside3,Diplacus grandiflorus,55,TC
9,jul,2022,Lang Crossing,3Chap,Roadside3,Penstemon heterophyllus ,15,TC
9,jul,2022,Lang Crossing,3Chap,Roadside3,Hypericum perforatum,227,TC
9,jul,2022,Lang Crossing,3Chap,Roadside3,Plantago lanceolata,13,TC
9,jul,2022,Lang Crossing,3Chap,Roadside3,Erodium cicutarium,3,TC
9,jul,2022,Lang Crossing,3Chap,Roadside3,Acmispon brachycarpus,7,TC
9,jul,2022,Lang Crossing,3Chap,Roadside1,Lupinus stiversii,12,TC
9,jul,2022,Lang Crossing,3Chap,Roadside2,Brodiaea elegans,11,TC
9,jul,2022,Lang Crossing,3Chap,Roadside2,Monardella villosa,57,TC
9,jul,2022,Lang Crossing,3Chap,Roadside2,Castilleja applegatei,16,TC
17,jul,2022,Washington,2Serp,Ditch,Heterotheca villosa,7,MF
17,jul,2022,Washington,2Serp,Ditch,Acmispon americanus,3,MF
17,jul,2022,Washington,2Serp,Stump,Heterotheca villosa,1,MF
17,jul,2022,Washington,2Serp,yerba,NA,0,MF
17,jul,2022,Washington,1Valley,Pipe,Centaurea solstitialis,99,MF
17,jul,2022,Washington,1Valley,Pipe,Heterotheca villosa,13,MF
17,jul,2022,Washington,1Valley,Pipe,Daucus carota,23,MF
17,jul,2022,Washington,1Valley,Lathyrus rock,Lathyrus latifolius,4,MF
17,jul,2022,Washington,1Valley,high rock,Hypericum perforatum,4,MF
15,jul,2022,Mt Rose,1Forest,dead shrub,Lupinus argenteus,11,TC
15,jul,2022,Mt Rose,1Forest,dead shrub,Eriogonum umbellatum,93,TC
15,jul,2022,Mt Rose,1Forest,dead shrub,Gayophytum sp,13,TC
15,jul,2022,Mt Rose,1Forest,dead shrub,Diplacus torreyi,2,TC
15,jul,2022,Mt Rose,1Forest,boulder,Gayophytum sp,19,TC
15,jul,2022,Mt Rose,1Forest,boulder,Ipomopsis aggregata,127,TC
15,jul,2022,Mt Rose,1Forest,boulder,Eriogonum umbellatum,214,TC
15,jul,2022,Mt Rose,1Forest,boulder,Ligusticum grayi,2,TC
15,jul,2022,Mt Rose,1Forest,boulder,Penstemon sp,68,TC
15,jul,2022,Mt Rose,1Forest,boulder,Lupinus sp,52,TC
15,jul,2022,Mt Rose,1Forest,small rock,Eriogonum umbellatum,302,TC
15,jul,2022,Mt Rose,1Forest,small rock,Castilleja applegatei,64,TC
15,jul,2022,Mt Rose,1Forest,small rock,Allium campanulatum,1,TC
15,jul,2022,Mt Rose,1Forest,small rock,Gayophytum sp,51,TC
15,jul,2022,Mt Rose,1Forest,small rock,Phacelia hastata,18,TC
15,jul,2022,Mt Rose,2Meadow,fallen trees,Ligusticum grayi,45,TC
15,jul,2022,Mt Rose,2Meadow,fallen trees,Erysimum capitatum,8,TC
15,jul,2022,Mt Rose,2Meadow,fallen trees,Drymocallis glandulosa,96,TC
15,jul,2022,Mt Rose,2Meadow,fallen trees,Gayophytum sp,263,TC
15,jul,2022,Mt Rose,2Meadow,fallen trees,Wyethia mollis,2,TC
15,jul,2022,Mt Rose,2Meadow,fallen trees,Hackelia sp,53,TC
15,jul,2022,Mt Rose,3Alpine,serp1,Drymocallis glandulosa,4,TC
15,jul,2022,Mt Rose,3Alpine,hillside,Penstemon deustus,64,TC
15,jul,2022,Mt Rose,3Alpine,hillside,Linanthus pungens,24,TC
15,jul,2022,Mt Rose,3Alpine,hillside,Packera multilobata,104,TC
15,jul,2022,Mt Rose,3Alpine,hillside,Castilleja applegatei,45,TC
15,jul,2022,Mt Rose,3Alpine,hillside,Eriogonum umbellatum,70,TC
15,jul,2022,Mt Rose,3Alpine,hillside,Lupinus sp,60,TC
15,jul,2022,Mt Rose,3Alpine,hillside,Astragalus whitneyi,19,TC
15,jul,2022,Mt Rose,2Meadow,meadow rock,Penstemon heterodoxus,180,TC
15,jul,2022,Mt Rose,2Meadow,meadow rock,Potentilla gracilis,22,TC
15,jul,2022,Mt Rose,2Meadow,meadow rock,Trifolium longipes,55,TC
15,jul,2022,Mt Rose,2Meadow,meadow rock,Bistorta bistortoides,25,TC
15,jul,2022,Mt Rose,2Meadow,meadow rock,Lupinus lepidus,26,TC
15,jul,2022,Mt Rose,2Meadow,meadow rock,Erythranthe primuloides,7,TC
15,jul,2022,Mt Rose,2Meadow,meadow rock,Primula sp,2,TC
15,jul,2022,Mt Rose,2Meadow,meadow rock,Montia chamissoi,47,TC
15,jul,2022,Mt Rose,2Meadow,meadow rock,Gayophytum sp,128,TC
15,jul,2022,Mt Rose,2Meadow,meadow rock,Fabaceae sp ,3,TC
15,jul,2022,Mt Rose,2Meadow,rock2pond,Hackelia sp,23,TC
15,jul,2022,Mt Rose,2Meadow,rock2pond,Trifolium wormskioldii,67,TC
15,jul,2022,Mt Rose,2Meadow,rock2pond,Erythranthe primuloides,29,TC
15,jul,2022,Mt Rose,2Meadow,rock2pond,Primula sp,3,TC
15,jul,2022,Mt Rose,2Meadow,rock2pond,Drymocallis glandulosa,3,TC
15,jul,2022,Mt Rose,2Meadow,rock2pond,Asteraceae sp,1,TC
15,jul,2022,Mt Rose,1Forest,ditch tree,Wyethia mollis,4,TC
15,jul,2022,Mt Rose,1Forest,ditch tree,Ligusticum grayi,41,TC
15,jul,2022,Mt Rose,1Forest,ditch tree,Valeriana californica,254,TC
15,jul,2022,Mt Rose,1Forest,ditch tree,Lupinus sp,76,TC
15,jul,2022,Mt Rose,1Forest,ditch tree,Eriogonum umbellatum,3,TC
15,jul,2022,Mt Rose,1Forest,ditch tree,Collinsia torreyi,15,TC
15,jul,2022,Mt Rose,1Forest,ditch tree,Castilleja applegatei,78,TC
15,jul,2022,Mt Rose,1Forest,road end,Monardella odoratissima,92,TC
15,jul,2022,Mt Rose,1Forest,road end,Lupinus sp,117,TC
15,jul,2022,Mt Rose,1Forest,road end,Calyptridium monospermum,3,TC
16,jul,2022,Donner Pass,3Bridge,snowshed,Eriogonum umbellatum,182,TC
16,jul,2022,Donner Pass,3Bridge,snowshed,Spiraea splendens,44,TC
16,jul,2022,Donner Pass,3Bridge,snowshed,Apiaceae sp,55,TC
16,jul,2022,Donner Pass,3Bridge,snowshed,Penstemon heterophyllus ,274,TC
16,jul,2022,Donner Pass,3Bridge,snowshed,Microsteris gracilis,11,TC
16,jul,2022,Donner Pass,3Bridge,snowshed,Drymocallis glandulosa,3,TC
16,jul,2022,Donner Pass,3Bridge,snowshed,Gilia sp,52,TC
16,jul,2022,Donner Pass,3Bridge,snowshed,Spergularia sp,10,TC
16,jul,2022,Donner Pass,1Tracks,rail turnoff 2,Matricaria discoidea,1041,TC
16,jul,2022,Donner Pass,1Tracks,rail turnoff 2,Achillea millefolium,56,TC
16,jul,2022,Donner Pass,1Tracks,rail turnoff 2,Collomia grandiflora,37,TC
16,jul,2022,Donner Pass,1Tracks,rail turnoff 2,Asteraceae sp,5,TC
16,jul,2022,Donner Pass,1Tracks,rail turnoff 2,Asteraceae sp,6,TC
16,jul,2022,Donner Pass,1Tracks,rail turnoff 2,Lupinus sp,12,TC
16,jul,2022,Donner Pass,1Tracks,rail turnoff 2,Lepidium campestre,65,TC
16,jul,2022,Donner Pass,1Tracks,rail turnoff 2,unknown,76,TC
16,jul,2022,Donner Pass,1Tracks,rail turnoff 2,Angelica breweri,14,TC
16,jul,2022,Donner Pass,1Tracks,rail turnoff 2,Persicaria lapathifolia,7,TC
16,jul,2022,Donner Pass,1Tracks,rail turnoff 2,Phacelia hastata,8,TC
16,jul,2022,Donner Pass,1Tracks,rail turnoff ,Helianthella californica,35,TC
16,jul,2022,Donner Pass,1Tracks,rail turnoff ,Achillea millefolium,101,TC
16,jul,2022,Donner Pass,1Tracks,rail turnoff ,Sidalcea glaucescens,30,TC
16,jul,2022,Donner Pass,1Tracks,rail turnoff ,Eurybia integrifolia,303,TC
16,jul,2022,Donner Pass,1Tracks,rail turnoff ,Lupinus sp,5,TC
16,jul,2022,Donner Pass,1Tracks,rail turnoff ,Monardella odoratissima,94,TC
16,jul,2022,Donner Pass,1Tracks,rail turnoff ,Asteraceae sp 2 ,20,TC
16,jul,2022,Donner Pass,1Tracks,rail turnoff ,Penstemon heterophyllus ,5,TC
16,jul,2022,Donner Pass,1Tracks,rail turnoff ,Phacelia hastata,6,TC
16,jul,2022,Donner Pass,1Tracks,rail turnoff ,Collomia grandiflora,19,TC
16,jul,2022,Donner Pass,1Tracks,side road,Monardella odoratissima,6,TC
16,jul,2022,Donner Pass,1Tracks,side road,Lupinus sp,33,TC
16,jul,2022,Donner Pass,1Tracks,side road,Sidalcea glaucescens,41,TC
16,jul,2022,Donner Pass,1Tracks,side road,Plantago lanceolata,9,TC
16,jul,2022,Donner Pass,1Tracks,side road,Asteraceae sp 2 ,17,TC
16,jul,2022,Donner Pass,1Tracks,side road,Ipomopsis aggregata,117,TC
16,jul,2022,Donner Pass,1Tracks,side road,Collinsia torreyi,30,TC
16,jul,2022,Donner Pass,1Tracks,side road,Helianthella californica,71,TC
16,jul,2022,Donner Pass,1Tracks,side road,Eriogonum longifolium,87,TC
16,jul,2022,Donner Pass,1Tracks,side road,Calyptridium monospermum,4,TC
16,jul,2022,Donner Pass,2Meadow,picnic table,Erigeron glacialis ,68,TC
16,jul,2022,Donner Pass,2Meadow,picnic table,Agoseris glauca,140,TC
16,jul,2022,Donner Pass,2Meadow,picnic table,Kelloggia galioides,52,TC
16,jul,2022,Donner Pass,2Meadow,picnic table,Apiaceae sp,8,TC
16,jul,2022,Donner Pass,2Meadow,picnic table,Persicaria sp,11,TC
16,jul,2022,Donner Pass,1Tracks,rust,Sidalcea glaucescens,86,TC
16,jul,2022,Donner Pass,1Tracks,rust,Monardella odoratissima,76,TC
16,jul,2022,Donner Pass,1Tracks,rust,Calyptridium monospermum,5,TC
16,jul,2022,Donner Pass,1Tracks,rust,Drymocallis glandulosa,2,TC
16,jul,2022,Donner Pass,1Tracks,small rock,Sidalcea glaucescens,179,TC
16,jul,2022,Donner Pass,1Tracks,small rock,Monardella odoratissima,177,TC
16,jul,2022,Donner Pass,1Tracks,small rock,Drymocallis glandulosa,6,TC
16,jul,2022,Donner Pass,1Tracks,small rock,Calyptridium monospermum,30,TC
16,jul,2022,Donner Pass,1Tracks,small rock,Asteraceae sp ,10,TC
16,jul,2022,Donner Pass,1Tracks,small rock,Phacelia hastata,15,TC
16,jul,2022,Donner Pass,1Tracks,small rock,Horkelia fusca,93,TC
16,jul,2022,Donner Pass,1Tracks,small rock,Rumex acetosella,44,TC
16,jul,2022,Donner Pass,1Tracks,small rock,Solidago velutina,2,TC
16,jul,2022,Donner Pass,1Tracks,baby tree,Drymocallis glandulosa,31,TC
16,jul,2022,Donner Pass,1Tracks,baby tree,Horkelia fusca,81,TC
16,jul,2022,Donner Pass,1Tracks,baby tree,Apiaceae sp,102,TC
16,jul,2022,Donner Pass,1Tracks,baby tree,Rumex acetosella,12,TC
16,jul,2022,Donner Pass,1Tracks,baby tree,Sidalcea glaucescens,217,TC
16,jul,2022,Donner Pass,1Tracks,baby tree,Castilleja miniata,109,TC
16,jul,2022,Donner Pass,1Tracks,baby tree,Delphinium nuttallianum,35,TC
16,jul,2022,Donner Pass,1Tracks,baby tree,Erigeron sp,1,TC
16,jul,2022,Donner Pass,1Tracks,baby tree,Asteraceae sp,7,TC
16,jul,2022,Donner Pass,1Tracks,baby tree,Fabaceae sp ,288,TC
16,jul,2022,Donner Pass,1Tracks,baby tree,Solidago velutina,3,TC
16,jul,2022,Donner Pass,1Tracks,access road,Fabaceae sp ,192,TC
16,jul,2022,Donner Pass,1Tracks,access road,Solidago velutina,40,TC
16,jul,2022,Donner Pass,1Tracks,access road,Sidalcea glaucescens,142,TC
16,jul,2022,Donner Pass,1Tracks,access road,Symphyotrichum sp,6,TC
18,jul,2022,Castle Peak,1LowForest,swamp,Penstemon rydbergii,154,TC
18,jul,2022,Castle Peak,1LowForest,swamp,Oreostemma alpigenum,3,TC
18,jul,2022,Castle Peak,1LowForest,swamp,Apiaceae sp,16,TC
18,jul,2022,Castle Peak,1LowForest,swamp,Primula hendersonii,1,TC
18,jul,2022,Castle Peak,1LowForest,swamp,Erythranthe primuloides,24,TC
18,jul,2022,Castle Peak,1LowForest,swamp,Epilobium sp,26,TC
18,jul,2022,Castle Peak,2CastleAscent,trail split,Monardella odoratissima,31,TC
18,jul,2022,Castle Peak,2CastleAscent,onion!,Phacelia hastata,5,TC
18,jul,2022,Castle Peak,2CastleAscent,onion!,Gayophytum sp,2,TC
18,jul,2022,Castle Peak,2CastleAscent,onion!,Eriogonum umbellatum,41,TC
18,jul,2022,Castle Peak,2CastleAscent,onion!,Monardella odoratissima,23,TC
18,jul,2022,Castle Peak,2CastleAscent,onion!,Wyethia mollis,9,TC
18,jul,2022,Castle Peak,2CastleAscent,buckwheat,Monardella odoratissima,100,TC
18,jul,2022,Castle Peak,2CastleAscent,buckwheat,Eriogonum nudum,52,TC
18,jul,2022,Castle Peak,2CastleAscent,buckwheat,Eriogonum umbellatum,77,TC
18,jul,2022,Castle Peak,2CastleAscent,buckwheat,Calochortus leichtlinii,1,TC
18,jul,2022,Castle Peak,2CastleAscent,buckwheat,Chaenactis douglasii,148,TC
18,jul,2022,Castle Peak,2CastleAscent,buckwheat,Wyethia mollis,6,TC
18,jul,2022,Castle Peak,2CastleAscent,valeria,Wyethia mollis,9,TC
18,jul,2022,Castle Peak,2CastleAscent,valeria,Phacelia hastata,34,TC
18,jul,2022,Castle Peak,2CastleAscent,valeria,Eriogonum umbellatum,50,TC
18,jul,2022,Castle Peak,2CastleAscent,valeria,Lupinus sp,36,TC
18,jul,2022,Castle Peak,2CastleAscent,valeria,Monardella odoratissima,1,TC
18,jul,2022,Castle Peak,2CastleAscent,valeria,Kelloggia galioides,53,TC
18,jul,2022,Castle Peak,2CastleAscent,valeria,Valeriana californica,33,TC
18,jul,2022,Castle Peak,2CastleAscent,valeria,Ipomopsis aggregata,33,TC
18,jul,2022,Castle Peak,2CastleAscent,valeria,Eremogone kingii,117,TC
18,jul,2022,Castle Peak,3Ridge,pine alpine,Lupinus sp,105,TC
18,jul,2022,Castle Peak,3Ridge,pine alpine,Eremogone kingii,378,TC
18,jul,2022,Castle Peak,3Ridge,pine alpine,Wyethia mollis,53,TC
18,jul,2022,Castle Peak,3Ridge,pine alpine,Ipomopsis aggregata,28,TC
18,jul,2022,Castle Peak,3Ridge,pine alpine,Eriogonum umbellatum,10,TC
18,jul,2022,Castle Peak,5HighForest,elder,Koenigia davisiae,40,TC
18,jul,2022,Castle Peak,5HighForest,elder,Calyptridium monospermum,18,TC
18,jul,2022,Castle Peak,5HighForest,elder,Phacelia hastata,8,TC
18,jul,2022,Castle Peak,5HighForest,elder,Lupinus lepidus,13,TC
18,jul,2022,Castle Peak,1LowForest,skeeters,Delphinium sp,2,TC
18,jul,2022,Castle Peak,1LowForest,skeeters,Hackelia sp,13,TC
18,jul,2022,Castle Peak,1LowForest,skeeters,Phacelia hastata,31,TC
18,jul,2022,Castle Peak,1LowForest,skeeters,Calyptridium monospermum,53,TC
18,jul,2022,Castle Peak,1LowForest,skeeters,Sidalcea glaucescens,162,TC
18,jul,2022,Castle Peak,1LowForest,skeeters,Uknown (tiny white flower),480,TC
18,jul,2022,Castle Peak,1LowForest,trickle,Ligusticum grayi,35,TC
18,jul,2022,Castle Peak,1LowForest,trickle,Asteraceae sp ,75,TC
